image_path,label,ocr_text,caption,ocr_length,caption_length,similarity_score,error
E:\Project\Fake News Detection\images\fake\359.jpg,fake,"FTn tiitn Imnor irintett TEt SDrIAin ITut OC PY InJ nNtItF t*ne UE ummtInTo Mnt4ru e DEaElat EFIT AE4 [ U =[aeADEME Tu dnAL ""01T Mnein Etr Tttarnm Tteene Nenteaan 4eaanienfnfun dt Te[ matT [ent [ MJmnarddu EX MEuAF Jttrittat torteo Erhmbudirr mONEA S En ntT Ctmmm Mnt ETE LAdcT UHETTE eaFittic FItFFATTTTEETTN GeTD aiteln",a group of people holding up papers with flags,321,46,0.03648857,
E:\Project\Fake News Detection\images\fake\36.jpg,fake,Ice Vrws Shience Orien onidioc Oa,two men standing next to a robot,33,32,0.023504315,
E:\Project\Fake News Detection\images\fake\3601.jpg,fake,1 GhU WapIC I 1 1 1 1 NPLONCLM LeDentr 1 1 I 1,a man and woman standing in front of a stadium,46,46,0.016036574,
E:\Project\Fake News Detection\images\fake\3615.jpg,fake,Mdat Jtod RRPEI,two men playing field hockey,15,28,-0.059611477,
E:\Project\Fake News Detection\images\fake\3616.jpg,fake,"AAITMDORA Frees = fhfiery AAITMDORA peEES PreiEAY #e Ye 9,JEAtO > Qoinkcy",two men in green shirts standing in front of a stadium,73,54,0.020111799,
E:\Project\Fake News Detection\images\fake\3619.jpg,fake,REAL SOCIEDAD Se4 RERAD,two men sitting at a table in front of a stadium,23,48,0.066175133,
E:\Project\Fake News Detection\images\fake\362.jpg,fake,Bentetkang Vutuictme Bencdter Bunhong Krutrrergthue,two men sitting at a table with a flag behind them,51,50,-0.004407857,
E:\Project\Fake News Detection\images\fake\3636.jpg,fake,,a group of people posing for a picture,0,38,,
E:\Project\Fake News Detection\images\fake\3638.jpg,fake,QE,a man in a yellow shirt,2,23,0.024055565,
E:\Project\Fake News Detection\images\fake\3642.jpg,fake,069 BAC} Wa 15 BANLDESK MANLDECY' FANLDES DANLDEsl QANLDFSI DANLDEPa 4aNGLL ~UHLDES DanldES ^ 87 Idov Wenbo,the players are standing on the field,107,37,-0.014925146,
E:\Project\Fake News Detection\images\fake\3648.jpg,fake,,a man and woman standing in front of a stadium,0,46,,
E:\Project\Fake News Detection\images\fake\3650.jpg,fake,,a man in a blue polo shirt is holding a white object,0,52,,
E:\Project\Fake News Detection\images\fake\366.jpg,fake,,a man and woman sitting at a table in front of a cityscapepeat,0,62,,
E:\Project\Fake News Detection\images\fake\3681.jpg,fake,+0#.+*##*#0 +0X1#*##*#0 # JE I #JE W # Je K # NE H #J } #JE,a group of people wearing masks sitting in a row,59,48,0.044554926,
E:\Project\Fake News Detection\images\fake\3695.jpg,fake,,two men sitting in a classroom,0,30,,
E:\Project\Fake News Detection\images\fake\3696.jpg,fake,"10 16 I09 ""Dt 4 CEGRAN MALTH Yban",two men sitting at a table,33,26,0.010169834,
E:\Project\Fake News Detection\images\fake\3699.jpg,fake,Youlube,a man and woman looking at a laptop,7,35,0.127601743,
E:\Project\Fake News Detection\images\fake\3716.jpg,fake,Robi NTUN 1 INtoM 2 0 (m,a man in a suit and tie is surrounded by reporters,24,50,0.003185809,
E:\Project\Fake News Detection\images\fake\3718.jpg,fake,"iPhone 12 Pro iPhone ""2%0 Pfaf5 (iazw 25090, 5990; 5JOpQ D7opq Gaa 2244 Ho)",a man looking at his phone in a store,75,37,0.230768591,
E:\Project\Fake News Detection\images\fake\3722.jpg,fake,KODi Asssaita Limud KOdi Assaita . muted nodi Assaia Li ST THARRDEST GOUDENHARVESGROUP GROUP Robi Assaita Limid Robi Assaita Limited Robi Assaita Lir GT GOLDEN HARVEST GROUP Pantnerhij Breshiop piasait Ita L Robi assaaita Limited,two people sitting at a table with flags behind them,229,52,-0.023011694,
E:\Project\Fake News Detection\images\fake\3728.jpg,fake,,a person holding a robot hand in a garden,0,41,,
E:\Project\Fake News Detection\images\fake\3730.jpg,fake,Corters Joivelrde acliot Omrg teldrduuiiter dengrer Tallnng Ctapte Cam anoltellearle blleolloeoitha pudlend Eopila Ssmbd,two hands holding a tablet with a message,120,41,0.159662545,
E:\Project\Fake News Detection\images\fake\375.jpg,fake,TTA  3 fyot 7i5a 75= 401 Tit Yii 404 AcGt fo14 71 15x Fgta Livesteck Pricing Vy-J,three men sitting at a table with a sign in the background,81,58,0.045056745,
E:\Project\Fake News Detection\images\fake\376.jpg,fake,,two nurses in scrubs hold a certificate,0,39,,
E:\Project\Fake News Detection\images\fake\3761.jpg,fake,,a woman in a white sar sar holding a flag,0,41,,
E:\Project\Fake News Detection\images\fake\3775.jpg,fake,WIY AkFr uog Fate tGRi' pll,a woman holding a microphone,27,28,-0.005652409,
E:\Project\Fake News Detection\images\fake\3776.jpg,fake,,two men are holding hands and looking at each other,0,51,,
E:\Project\Fake News Detection\images\fake\3779.jpg,fake,BOHPHA FACJHH HopnKuii Bspuur Iapstoii cfepI a,two men sitting at a table,46,26,0.058228616,
E:\Project\Fake News Detection\images\fake\3796.jpg,fake,,two men sitting at a table with plates of food,0,46,,
E:\Project\Fake News Detection\images\fake\3798.jpg,fake,LEY ANTIVERTIDO,a man in a suit and tie sitting at a table,15,42,-0.026318178,
E:\Project\Fake News Detection\images\fake\3802.jpg,fake,Aa-(ig_Mictiyo1s Hiaeate Aantot DilnaI Jjuq bheTr epio] Dufq AFVI WO Riu FIPIRI Mnean qrllz wfea Gsfyo TN-Nroiaioreitoold WRVIT Glzr1330 UfTTEQric^,a group of people holding a banner,147,34,0.028755499,
E:\Project\Fake News Detection\images\fake\3808.jpg,fake,,a man holding a cat in his arms,0,31,,
E:\Project\Fake News Detection\images\fake\3810.jpg,fake,,a woman sitting in a chair in front of a wall,0,45,,
E:\Project\Fake News Detection\images\fake\382.jpg,fake,QS Universitys QS Asia Rankings 2026 BUET 3 BUET 2 10 North South University,two men shaking hands with the words qa rankings,76,48,0.396449715,
E:\Project\Fake News Detection\images\fake\3841.jpg,fake,"""501006 , Chanes The Stimbem 290530 0.517 9z0 WardEoleduop 11427 201066 MUDSCAROVE Wurvun Omu te De ueva e de Kaly",two men wearing masks in a city street,114,38,0.056928217,
E:\Project\Fake News Detection\images\fake\385.jpg,fake,,a building that is in the middle of a city,0,42,,
E:\Project\Fake News Detection\images\fake\3855.jpg,fake,"cioareE TAKA roice PRIOPOTOJAL OOAAGITE  TAKA nice Aicth TARA CE4n @ulanit rci Froposh TA JMA ELAAt Uar FreLLAA CL MAa[ta TAKA TAKA miinimum ""ci Rent [ PRICE TAKA Ftie TAKA Ci Fiopozat PHOPCSAL IU ILu celnn FUCT O4n eea Noa^ T CIGAF PRU TAKA TAKA Rumuni UleUm ctc Paice CIcn (OTE PRiCE OFQ SAL PhoFosn_ JNOC TAKA Miinimum GANETTE rRICE PROPOSAL TAKA OAAAKI C AL omorl FKO CIGAF PRU T TAAA IAL ard Laatt) SNTKOMATH TAKA TAKA TAA T CIGAI PRC 07 Ita att >IG 1TAKA  MINMUM  CIGARETTE P Price P PRICE / PROPOSAl TAKa TAKA "" MinImum CIGARETTE "" PRICE) PRoDAT PRICE",two men standing at podiums with flags behind them,558,50,-0.052606527,
E:\Project\Fake News Detection\images\fake\3856.jpg,fake,,two men in suits and masks hold a document,0,42,,
E:\Project\Fake News Detection\images\fake\3859.jpg,fake,Natf Bank,two men in suits are holding cash,9,33,0.167320222,
E:\Project\Fake News Detection\images\fake\387.jpg,fake,,two men sitting at a table with a flag behind them,0,50,,
E:\Project\Fake News Detection\images\fake\3876.jpg,fake,,two people sitting at a table with a map on the wall behind them,0,64,,
E:\Project\Fake News Detection\images\fake\3878.jpg,fake,Saturday Holiday,a man and woman sitting at a desk,16,33,0.013837463,
E:\Project\Fake News Detection\images\fake\3882.jpg,fake,Uivemance Anduhtututgjom oftu UV Idaenss.com SU. WWW._ aguidecensaton OutlBertung Outll OutiBertiung Urrenance Aneutoullngiom orinung Bertung OutIBertung hng OutIBert Uwverni Anoundl Uivemiaince olhrse,a man in a suit standing at a podium,201,36,0.140684783,
E:\Project\Fake News Detection\images\fake\3888.jpg,fake,BANGLADESH BANK,a group of men sitting at a table,15,33,0.043617059,
E:\Project\Fake News Detection\images\fake\3890.jpg,fake,,a man in a suit holding a cell,0,30,,
E:\Project\Fake News Detection\images\fake\39.jpg,fake,,a man in a suit holding a cell phone,0,36,,
E:\Project\Fake News Detection\images\fake\392.jpg,fake,[atos 3,a man and woman in a suit and mask holding a document,7,53,0.06794069,
E:\Project\Fake News Detection\images\fake\3921.jpg,fake,,a man holding a small child in his arms,0,39,,
E:\Project\Fake News Detection\images\fake\3935.jpg,fake,0077 T13 WAHTt If Gwl Finn Duanhicua rT 8a5= Iaiodr 5ra,a group of people walking down a street,55,39,0.033156037,
E:\Project\Fake News Detection\images\fake\3936.jpg,fake,,a man and woman sitting at a table,0,34,,
E:\Project\Fake News Detection\images\fake\3939.jpg,fake,,a man in a black shirt and sunglasses holding a microphone,0,58,,
E:\Project\Fake News Detection\images\fake\3956.jpg,fake,,two men standing at a podium with a flag in the background,0,58,,
E:\Project\Fake News Detection\images\fake\3958.jpg,fake,Hautereu Windova 8 A N G A A D EJE $ H ulaueboil ThLneamns Pahing ?. QAlLIML BANGLADESH_ Dommntni LaTAtuT Lera[t Wobioim BANGLADESH_ 0l4 Janeleeu nut uuin oi Hlatl NATURAL GAS RESERVES Woe,a man in a suit and tie standing in front of a map,188,50,0.071235649,
E:\Project\Fake News Detection\images\fake\3962.jpg,fake,Tiiutek,a man in a suit and tie standing in front of a crowd of people,7,62,0.085508198,
E:\Project\Fake News Detection\images\fake\3968.jpg,fake,Cutcegr NONeOA RDATO DENQue EAND PREVENMION Rbpals AND ContaOL DENQue EAND PREVENTION NORILS AND ContaOL E I,a group of doctors sitting in a hospital room,108,45,0.019640479,
E:\Project\Fake News Detection\images\fake\3970.jpg,fake,YlcncHMnHuauolot U Ausu tceit[uz [n2 4 pMieuluad0 menanamnt PT0 Ttanin,a man in a hospital bed with a mask on,70,38,0.077183142,
E:\Project\Fake News Detection\images\fake\4.jpg,fake,sfa PIks Iot Altat,a man and woman holding a cell phone,18,36,0.03525475,
E:\Project\Fake News Detection\images\fake\4001.jpg,fake,,a woman doing yoga on a mat,0,27,,
E:\Project\Fake News Detection\images\fake\4015.jpg,fake,,a woman holding a glass of water,0,32,,
E:\Project\Fake News Detection\images\fake\4016.jpg,fake,,a man holding a pot of flowers,0,30,,
E:\Project\Fake News Detection\images\fake\4019.jpg,fake,,a man and woman sitting on a couch,0,34,,
E:\Project\Fake News Detection\images\fake\4036.jpg,fake,S6,a cabbage head sitting on a table in a laboratory,2,49,0.025729893,
E:\Project\Fake News Detection\images\fake\4038.jpg,fake,,a man in a black jacket and hat drinking a cup,0,46,,
E:\Project\Fake News Detection\images\fake\404.jpg,fake,,a man and woman in a suit and mask holding a certificate,0,56,,
E:\Project\Fake News Detection\images\fake\4042.jpg,fake,,a woman is making a smokey face,0,31,,
E:\Project\Fake News Detection\images\fake\4048.jpg,fake,,a man and woman sitting at a table with food,0,44,,
E:\Project\Fake News Detection\images\fake\4050.jpg,fake,,a person sleeping in a bed with a pillow,0,40,,
E:\Project\Fake News Detection\images\fake\4081.jpg,fake,MSA,a man standing on a sidewalk in front of a building,3,51,0.003956281,
E:\Project\Fake News Detection\images\fake\4095.jpg,fake,4e 197 @ H3l= ) *7zgg Js 5 491 %94 ONIVERSIO,a group of men sitting around a table,44,37,0.036991592,
E:\Project\Fake News Detection\images\fake\4096.jpg,fake,Glt <f 3Ga i9ie; jfazz TStls fola,a man standing at a podium with a microphone,33,44,-0.017082036,
E:\Project\Fake News Detection\images\fake\4099.jpg,fake,L 1 JOAWMHIMX YHIBECTET,a large building with a flag on top of it,23,41,0.071355775,
E:\Project\Fake News Detection\images\fake\41.jpg,fake,Ha +99 5 Wa,two people shaking hands in front of a world map,11,48,0.095093206,
E:\Project\Fake News Detection\images\fake\410.jpg,fake,AIR INDIA 0000 WADuoilg,a couple of people standing in front of an airplane,23,51,0.236549616,
E:\Project\Fake News Detection\images\fake\4116.jpg,fake,"SPECIAN  REDUCED [SPECIAN OFFERI REDUCED PRICES SPECIAN, (REDUCED REDUCED  REDUCED OFFERI NA Mmarij PRICES OFFER SPECIAY tenttuond REDUCED NBECH D5 IPRICES PRICES Mel "" FOL D588 Fax Eranrser Fmusrtn PRICES  OFFERE PRICES > BARGAIN Hakn atnn Wannnnaaua Fcli FREI.?xe3 bwndra ouoouif Walttd Er Dcalemlimdde E KchI  (0rfeb Suxut Dm CoL ksani JOna UD COPEI Bal; cecav Fang RGH ECD OFFERI HLD OFFEO FCs OFFER Ries {OFFERI IBn Ts MKs] Mal 2ougnl Truie pS HW HMMN MLN:",a group of people walking down a street,461,39,0.155076846,
E:\Project\Fake News Detection\images\fake\4118.jpg,fake,,two surgeons in scrubs and masks are preparing for surgery,0,58,,
E:\Project\Fake News Detection\images\fake\412.jpg,fake,,two men in suits and ties stand on stage,0,40,,
E:\Project\Fake News Detection\images\fake\4122.jpg,fake,3.83E+18,a group of young girls in school uniforms,19,41,0.073972575,
E:\Project\Fake News Detection\images\fake\4128.jpg,fake,"Ue e paatelFeenerereaten mntn Grrionx 0 ""rmiienu oi}pr Stre (Cmr sn; n1g 07 73 HALL TAKEOVER jori-8 EV'Q FiERP 'BLI 1 @pwg"" UVt WFjS 38 Fealnetana tunuartn 1 SHEIKH FAZILTTUNNESA MUIIB HALL etfnttrnnt Mtfatn- comidipe BEGIKH ROKEYF UNIOIB HALL En =inz Fnt_Tnet Tomim VEnAT Yie (nnty Komrm treiond tatam OiIno 80 Atrcn ?",a group of people standing in front of a building,319,49,0.133551866,
E:\Project\Fake News Detection\images\fake\4130.jpg,fake,"Siy; ""Ikifs friit SFHAASITHATHOST sz ""t-iaa f@it SEHAASITHATHOGT SAMAJANTRIK CHSTRA FRONT <wf- %if& Traict Tctoe 70 470t7 wad Dtin Inbno digutod SAMAJANTRIK CIHSTRA FRONT 4fov %g fraiicTT KDtitte TJMING Eltue4a F4-LA 6112 YoRD Jon; Stprte JMo 007.",a group of people standing in front of a statue,247,47,0.08692468,
E:\Project\Fake News Detection\images\fake\4161.jpg,fake,DHAKA MEDICAL COLLEGE HOSPITAL,a group of people working in a hospital,30,39,0.417286158,
E:\Project\Fake News Detection\images\fake\4175.jpg,fake,,a man and woman sitting at a table,0,34,,
E:\Project\Fake News Detection\images\fake\4176.jpg,fake,IEIZ YTI PRESSC2IE6 ~eickn arad 4e4 CLUB Glaan akis <F fkhfm fe 49R17 Gioi TFo 0 Uemntam tmettg TAta 374 MSIB DIZIJ ~BRST alci Mngi Isusle Mal-L @ {a lalad alkala Crnp ale-U4 dldla Alaly Jlr XU (iBiD GB,a group of men sitting at a table,202,33,0.122252643,
E:\Project\Fake News Detection\images\fake\4179.jpg,fake,,two men sitting at a table,0,26,,
E:\Project\Fake News Detection\images\fake\419.jpg,fake,"efaltaily GTtt < (2 ilfsiai TM E 5 Fr "" 3TTA",a man and woman standing behind a podium,44,40,0.027709167,
E:\Project\Fake News Detection\images\fake\4196.jpg,fake,,a man in a blue shirt,0,21,,
E:\Project\Fake News Detection\images\fake\4198.jpg,fake,,a group of men in suits and masks standing in a park,0,52,,
E:\Project\Fake News Detection\images\fake\4202.jpg,fake,,a train with people on it,0,25,,
E:\Project\Fake News Detection\images\fake\4208.jpg,fake,Qautrrwv? fGyeai `zu 3 Isal Halat cara4 Gil 4u fGI Gilatol1llca @a-t,a man holding flowers,68,21,0.00496403,
E:\Project\Fake News Detection\images\fake\4210.jpg,fake,"Tt IaD JMEKRE Tingt Joo: ONijal PI5I 0TI ETraj In ~neteoror eae 8 010 . JiEKZKE Pijgai] JiMEKRK Tiut Jfejonl SK +12dt Jalot Y9<4 PIe.i Ii] Jiger_TMt TeTTOGC enp ouol. (319neq T LTratonuzi on a001, 707 rr?iq Ii0val P0qi (c 8c",a man walking down a street with a cane,224,39,-0.030443262,
E:\Project\Fake News Detection\images\fake\422.jpg,fake,,two men sitting at a table with papers and pens,0,47,,
E:\Project\Fake News Detection\images\fake\4241.jpg,fake,Ldaeirint et Mueenenfennain Eeam Kahltt bdet Ea teetet DMtaluy {LLAIVIJI(TILE COEBII(H8 MLELPE Ful CuvocHluonmloQecrL nennhcunia BONOLOTA EXPRESS BONOLOTA EXPRESS BONOi OTA EXPRESS SuHIILMB 4,a group of people standing in front of a poster,191,47,0.082853869,
E:\Project\Fake News Detection\images\fake\4255.jpg,fake,NouI Hr uonGholll Foxhqill,a man and woman walking down a street,26,37,-0.058605388,
E:\Project\Fake News Detection\images\fake\4256.jpg,fake,,a woman wearing glasses and a black hat,0,39,,
E:\Project\Fake News Detection\images\fake\4259.jpg,fake,6 1 1 1 1 1 1 5 1 1 1 1 1 8 1 1 1,the green bay packers are the nfl ' s most - selling team,33,57,0.022612311,
E:\Project\Fake News Detection\images\fake\4276.jpg,fake,,two men in suits and sunglasses posing for a picture,0,52,,
E:\Project\Fake News Detection\images\fake\4278.jpg,fake,aC,a man and woman are talking into a microphone,2,45,0.01371898,
E:\Project\Fake News Detection\images\fake\428.jpg,fake,,a man and woman standing in a factory,0,37,,
E:\Project\Fake News Detection\images\fake\4282.jpg,fake,,a woman standing in front of a red curtain,0,42,,
E:\Project\Fake News Detection\images\fake\4288.jpg,fake,Glpl Recovery #AU 88333,a man in a black shirt is playing a dj,23,38,-0.020696724,
E:\Project\Fake News Detection\images\fake\429.jpg,fake,,a man and woman in suits and ties,0,33,,
E:\Project\Fake News Detection\images\fake\4290.jpg,fake,Jla GlfT @r Ritco7t 5r ftdlot,"the cast of the film ' s upcoming film, ' bharat bharat bharat bharat bharat bharat bharat bharat b",29,99,0.066326641,
E:\Project\Fake News Detection\images\fake\430.jpg,fake,Q,a woman in a police uniform is holding a tooth,1,46,-0.009684749,
E:\Project\Fake News Detection\images\fake\4321.jpg,fake,Rese LII EROBENCE FICOMI,a train is on the tracks,24,24,0.067443743,
E:\Project\Fake News Detection\images\fake\4335.jpg,fake,,a man in a river with a net,0,27,,
E:\Project\Fake News Detection\images\fake\4336.jpg,fake,AO Iaiu,a man holding a bunch of bananas in his hands,7,45,0.042460337,
E:\Project\Fake News Detection\images\fake\4339.jpg,fake,NO 4 LA EXPROPIACION DE NUESTRAS TIERRAS,a group of men holding a sign in a field,40,40,-0.024615183,
E:\Project\Fake News Detection\images\fake\435.jpg,fake,{6,two men in suits holding a certificate,2,38,0.038800433,
E:\Project\Fake News Detection\images\fake\4356.jpg,fake,,a woman and a child wearing graduation hats,0,43,,
E:\Project\Fake News Detection\images\fake\4358.jpg,fake,Cu,a man in a vest and glasses speaking into a microphone,2,54,0.014905199,
E:\Project\Fake News Detection\images\fake\4362.jpg,fake,1 4,a woman sitting on the floor in a room,3,38,0.004497338,
E:\Project\Fake News Detection\images\fake\4368.jpg,fake,,a woman standing in a room with a mirror,0,40,,
E:\Project\Fake News Detection\images\fake\4370.jpg,fake,,a group of people standing in a room,0,36,,
E:\Project\Fake News Detection\images\fake\4402.jpg,fake,"qiaz <llz Gla va NEWS nufrodcme ta"" Fu Loola",two men sitting at a table with papers,44,38,0.060917228,
E:\Project\Fake News Detection\images\fake\4419.jpg,fake,A6 Di ] GEVENMENS ISTSH,a man and woman standing in front of a table,23,44,0.047248378,
E:\Project\Fake News Detection\images\fake\442.jpg,fake,,a man and woman sitting at a table,0,34,,
E:\Project\Fake News Detection\images\fake\443.jpg,fake,MENNOW NEWION,a man and woman sitting at a table with wine glasses,13,52,-0.003022965,
E:\Project\Fake News Detection\images\fake\446.jpg,fake,NASA IN -131 { 0 1 @ BANGL DESS,two men sitting at a table signing papers,31,41,-0.027140774,
E:\Project\Fake News Detection\images\fake\4484.jpg,fake,WME 25125 6IcIva FC Hqly Euatlei Oottonn EfOt Hali December,a man is holding a knob to a refrigerator,59,41,-0.053527281,
E:\Project\Fake News Detection\images\fake\4487.jpg,fake,,a person holding a bottle of alcohol,0,36,,
E:\Project\Fake News Detection\images\fake\4494.jpg,fake,unicef unicef,two women in blue scrubs are standing in a laboratory,13,53,0.137541115,
E:\Project\Fake News Detection\images\fake\4496.jpg,fake,BTCL Reduced Internet Speeds BTCL Vinithe toldcernel Specds 50; Ductk Intrhin thoc1oiht Urdiechraby lernet de aions spianre REDUCED INTERNET SPEEDS CPEFMS BTCL,two people sitting at a table with laptops,159,42,0.081893019,
E:\Project\Fake News Detection\images\fake\4502.jpg,fake,,a man in a suit standing behind a podium,0,40,,
E:\Project\Fake News Detection\images\fake\4508.jpg,fake,,two men sitting on the ground in front of a eclipse,0,51,,
E:\Project\Fake News Detection\images\fake\4510.jpg,fake,,a woman holding a white froth in a kitchen,0,42,,
E:\Project\Fake News Detection\images\fake\4520.jpg,fake,BANCLADESH ARMY CENTER BANCLADESHARHY RECRUITNENT CENER BANGLADESH ARMY Plivaparon CANTREATEST CANE BANGLADESH ARMY DANGLADESH  ARMY,a man and woman holding a certificate,132,37,0.026576655,
E:\Project\Fake News Detection\images\fake\4521.jpg,fake,f Ma[ aRi <iba,a man and woman sitting at a table,14,34,0.077452816,
E:\Project\Fake News Detection\images\fake\4527.jpg,fake,0 PSC Quc Egsmnt,two people holding up papers in front of a crowd,16,48,-0.030990703,
E:\Project\Fake News Detection\images\fake\4529.jpg,fake,,a person holding a cell with a broken screen,0,44,,
E:\Project\Fake News Detection\images\fake\453.jpg,fake,"Ralyr RAIL STATION FORIING 525 HRaY wujH] UNITYPUR RAIL STATION PLAFFOM 61 ""GHesfo 0 R b Jitdnog BuM| Mmmio Mtnun Tilu KmT Mlehun IE",a woman is waiting for her train at the station,132,47,0.383714139,
E:\Project\Fake News Detection\images\fake\4534.jpg,fake,,a man in a suit and tie speaking at a podium,0,44,,
E:\Project\Fake News Detection\images\fake\4535.jpg,fake,PP1013 @ 4dsi] %e0n IGDI Rro1f3 %a AlofnIs CVaaat (ellyit wicily + Fila % %f1a1 Rwf3 saaat Ifla: Caaat (AIlyit Wlcifa Uatfrzala %11 %fr@at,a man wearing a mask sitting at a desk,138,38,0.039194014,
E:\Project\Fake News Detection\images\fake\4545.jpg,fake,Google,a google logo is seen on a flag,6,31,0.291322529,
E:\Project\Fake News Detection\images\fake\455.jpg,fake,,two men shaking hands in front of a flag,0,40,,
E:\Project\Fake News Detection\images\fake\4552.jpg,fake,JAGANNATH UNIVERSITY,two boys wearing helmets,20,24,0.036794111,
E:\Project\Fake News Detection\images\fake\456.jpg,fake,,a man and woman singing on stage,0,32,,
E:\Project\Fake News Detection\images\fake\4570.jpg,fake,ala ffboa sait 0 atii QIla fibea siait @la fiea suait,two men standing behind a podium with flowers,53,45,-0.010977602,
E:\Project\Fake News Detection\images\fake\4594.jpg,fake,"InuerNAvIONal MONELARY FOND Ge-Mons, Nairpunal Monetary Fond Ge-Mons; Nalrpunal Monetary Fond",two people sitting at a table with microphones,93,46,-0.018433049,
E:\Project\Fake News Detection\images\fake\4647.jpg,fake,,a man wearing a suit and tie with a flag behind him,0,51,,
E:\Project\Fake News Detection\images\fake\4648.jpg,fake,"CANSTIVAL FILM FESTNES EDITION CANSTIAL FILM FESTNES EDITION CANSTVAL FESTIVAL 79*"" EDITION CANSTVAI FESTIVAL 79"" EDITION CANSTVAL FESTIVAL 794 EDITION CANSTVF FESTIVA 79""EDITIO CANSTVAL FESTIVAL 79""' EDITION CANSTVAL FESTIVAL 79"" EDITION",a man and woman standing on a red carpet,238,40,-0.020012755,
E:\Project\Fake News Detection\images\fake\4702.jpg,fake,BANGLADESH TEACHFOR,a woman in a green jacket and glasses,19,37,-0.006611884,
E:\Project\Fake News Detection\images\fake\4729.jpg,fake,Aatent Ghid c Eros,a man and two women standing in a narrow alley,18,46,0.062839925,
E:\Project\Fake News Detection\images\fake\473.jpg,fake,,a group of people standing next to each other people,0,52,,
E:\Project\Fake News Detection\images\fake\4733.jpg,fake,SILICH  COLIE POLICE CAMP POLICE CAMP POLLAICE,a police officer standing in front of a police sign,46,51,0.175553799,
E:\Project\Fake News Detection\images\fake\4742.jpg,fake,TzelG r1 3fba lsozGa| 5qTif],a group of people holding signs in front of a building,28,54,0.016486697,
E:\Project\Fake News Detection\images\fake\4750.jpg,fake,Autqukge Poll JPESHAWARL ZZALMI elcis SoAV SoR,a man in a locker room with a green and yellow shirt,46,52,-0.06255766,
E:\Project\Fake News Detection\images\fake\4768.jpg,fake,,a group of men standing around a table,0,38,,
E:\Project\Fake News Detection\images\fake\4783.jpg,fake,RhGiTaT @1IT TplTs wfzat,two people sitting at a table with flags behind them,24,52,-0.011984454,
E:\Project\Fake News Detection\images\fake\4787.jpg,fake,Trm Gipt4 66 67 es <IST p119ar 41cTTT4 feiGet Calnia CUCCi hnie 5 CoRQ 9rro Aitn Jnpd Lean Rnrn caosa 21/y; 81R 6T4TA ferott 'IRTF 5T5ZTA 7 70T TTCicT,a man in a suit and tie standing in front of a city,150,51,0.087328978,
E:\Project\Fake News Detection\images\fake\479.jpg,fake,,a crowd of people,0,17,,
E:\Project\Fake News Detection\images\fake\4807.jpg,fake,1 6 X,a man in a blue suit,5,20,0.010853386,
E:\Project\Fake News Detection\images\fake\4817.jpg,fake,,two pictures of a man in a suit and tie,0,39,,
E:\Project\Fake News Detection\images\fake\482.jpg,fake,Welcome Back Karina! Welcome Back Karinal,a woman in a green and white shirt,41,34,0.063367121,
E:\Project\Fake News Detection\images\fake\4826.jpg,fake,WORLD BANK WORLD BANK,a man in a suit and tie speaking at a podium,21,44,0.052319743,
E:\Project\Fake News Detection\images\fake\4836.jpg,fake,~tRIZT Wfzoilo amzlot >TETTGHA ^iiGHT Full Festival 7a1l Tilz T1 Gralat Wait Tlati OAEMCAMGs aIE,two men sitting at a table,96,26,-0.08312799,
E:\Project\Fake News Detection\images\fake\4845.jpg,fake,,a man and woman standing in a room,0,34,,
E:\Project\Fake News Detection\images\fake\4848.jpg,fake,,a man in a blue shirt and sunglasses,0,36,,
E:\Project\Fake News Detection\images\fake\4856.jpg,fake,,two men sitting at a table,0,26,,
E:\Project\Fake News Detection\images\fake\4858.jpg,fake,University FALC ANt YAVE AICE IKE [MUSTEREED RESTA FA VRADE VESAMN University SRARTINEV YASU ELA INAS University DOVE,a group of people standing in front of a sign,117,45,0.000763156,
E:\Project\Fake News Detection\images\fake\4868.jpg,fake,,two men in suits and ties are standing next to each other men,0,61,,
E:\Project\Fake News Detection\images\fake\4873.jpg,fake,,a woman in a green sari,0,23,,
E:\Project\Fake News Detection\images\fake\4881.jpg,fake,,a group of people standing around a table,0,41,,
E:\Project\Fake News Detection\images\fake\4891.jpg,fake,URAn,two girls in school uniforms are exchanging a piece of gold,4,59,0.02259887,
E:\Project\Fake News Detection\images\fake\4897.jpg,fake,,a man with a beard and a black jacket,0,37,,
E:\Project\Fake News Detection\images\fake\4899.jpg,fake,FF Fangladesh Bank 06 9 8 N k 1 S 1 1 'Je 1 S,a man holding a stack of cash,45,29,0.266014308,
E:\Project\Fake News Detection\images\fake\49.jpg,fake,Coming Soon Coming Soon 122 122,two hands holding two iphones in front of a store,31,49,0.001182176,
E:\Project\Fake News Detection\images\fake\4906.jpg,fake,,two men in suits and ties sitting at a table,0,44,,
E:\Project\Fake News Detection\images\fake\4910.jpg,fake,E 15o} 2501 (Aiuucrt ptln 50 50 BaDios 50] Cuwnad AeOxly 50 JL,a bunch of vegetables,62,21,-0.005670439,
E:\Project\Fake News Detection\images\fake\4912.jpg,fake,,a man in a suit and tie sitting at a table,0,42,,
E:\Project\Fake News Detection\images\fake\4924.jpg,fake,sfena %1fs 7loiwe1 I Jl ISG1 Hica 3,a group of men standing next to each other men,35,46,0.047712509,
