image_path,label,ocr_text,caption,ocr_length,caption_length,similarity_score,error
E:\Project\Fake News Detection\images\fake\4939.jpg,fake,{} BAJUS BAJUS BANGLADESH JEWELERS ASSOCIATION BANGLADESH JEWELERS ASSOCIATION,a group of people standing around a table with gold bars,78,56,0.270134985,
E:\Project\Fake News Detection\images\fake\4942.jpg,fake,আরলী সঞ্চির,three men wearing masks,11,23,-0.067015663,
E:\Project\Fake News Detection\images\fake\495.jpg,fake,,"indian president, shrian singh singh singh singh singh singh singh singh singh singh singh singh singh singh singh singh",0,120,,
E:\Project\Fake News Detection\images\fake\4950.jpg,fake,WNCLAUESI WWGLADEEI,a man in a green shirt,19,22,0.118393317,
E:\Project\Fake News Detection\images\fake\4973.jpg,fake,MANIY' ASCAUIRA DESACADR DF ANASUARAIS,a man in a black suit,38,21,-0.022850335,
E:\Project\Fake News Detection\images\fake\498.jpg,fake,নিং সরম সনারীন ডাডালেরন কাডার কা্যফনির সবীাতে 9,a woman in a green sar sar holding a microphone,47,47,0.042212363,
E:\Project\Fake News Detection\images\fake\4980.jpg,fake,Titas TITAS GAS TRANSMISSION DISTRIBUTION COMPANY LIIMITED INOP-PIE GAS SUPPIY SUTPPLYIN EXTENDEI & ASHULIA EXTENDED GAS GOP AV AVAR & ASHULIA লকাপ ওরয়ীত ঢিভলাল,three people sitting at a table,160,31,0.008327894,
E:\Project\Fake News Detection\images\fake\4987.jpg,fake,,a man playing cricket,0,21,,
E:\Project\Fake News Detection\images\fake\4989.jpg,fake,3EH-BAH: MPEM 3AJIM,a man in a suit and tie sitting at a table,19,42,0.08257997,
E:\Project\Fake News Detection\images\fake\499.jpg,fake,00:00:32:26,a man in a white shirt,11,22,0.051074129,
E:\Project\Fake News Detection\images\fake\50.jpg,fake,,a man wearing a mask sitting at a desk,0,38,,
E:\Project\Fake News Detection\images\fake\5012.jpg,fake,,a woman in a black sports bra top,0,33,,
E:\Project\Fake News Detection\images\fake\5023.jpg,fake,,a man in a green uniform,0,24,,
E:\Project\Fake News Detection\images\fake\5026.jpg,fake,৪ : ৪,a man holding a stack of money in front of a pile of money,5,58,0.036176,
E:\Project\Fake News Detection\images\fake\5028.jpg,fake,মুসান ঔনিন (নংান) বঁহ,a woman standing at a podium with a crowd behind her,21,52,0.078364342,
E:\Project\Fake News Detection\images\fake\503.jpg,fake,,a man and woman standing in front of a flag,0,43,,
E:\Project\Fake News Detection\images\fake\5035.jpg,fake,,a man and woman sitting at a table,0,34,,
E:\Project\Fake News Detection\images\fake\5040.jpg,fake,,a woman in a red and gold sari,0,30,,
E:\Project\Fake News Detection\images\fake\505.jpg,fake,,a group of people sitting at a table with microphones,0,53,,
E:\Project\Fake News Detection\images\fake\5056.jpg,fake,,a group of women sitting on the ground,0,38,,
E:\Project\Fake News Detection\images\fake\5061.jpg,fake,,a group of people standing around a large black cube,0,52,,
E:\Project\Fake News Detection\images\fake\5068.jpg,fake,$,a group of men playing a game of cricket,1,40,-0.061746716,
E:\Project\Fake News Detection\images\fake\507.jpg,fake,,two men sitting in a locker room with a flag hanging on the wall,0,64,,
E:\Project\Fake News Detection\images\fake\5070.jpg,fake,Ccen,a group of men sitting next to a table,4,38,0.073553011,
E:\Project\Fake News Detection\images\fake\5078.jpg,fake,HAJU RESTRICTIONS HAJJ RESTRICTIONS HAJJ RESTRICTIONS,a group of men walking down a street,53,36,-0.043119345,
E:\Project\Fake News Detection\images\fake\5089.jpg,fake,22 YEARS WAIT CONTINUES Flu 28 28,arsenal players in the emirates premiership cup,33,47,-0.001898602,
E:\Project\Fake News Detection\images\fake\5095.jpg,fake,,president obama walks past the bangladesh - bangladesh border checkpoint,0,72,,
E:\Project\Fake News Detection\images\fake\5098.jpg,fake,,a man and woman sitting on a bench,0,34,,
E:\Project\Fake News Detection\images\fake\5113.jpg,fake,,a group of doctors standing in a hospital corridor,0,50,,
E:\Project\Fake News Detection\images\fake\5114.jpg,fake,,two men in suits standing next to a model of the col col col col col col col col col col col col col col col col col col col col col col col col col col col col col,0,164,,
E:\Project\Fake News Detection\images\fake\5133.jpg,fake,,a woman shaking hands with a man in a suit,0,42,,
E:\Project\Fake News Detection\images\fake\5140.jpg,fake,,a group of people sitting in a room,0,35,,
E:\Project\Fake News Detection\images\fake\5141.jpg,fake,বউরিল জাথান,a man and woman sitting on a bench in a train station,11,53,0.040467203,
E:\Project\Fake News Detection\images\fake\5147.jpg,fake,,two men shaking hands in front of an american flag,0,50,,
E:\Project\Fake News Detection\images\fake\5161.jpg,fake,,a large boat with people on it,0,30,,
E:\Project\Fake News Detection\images\fake\5193.jpg,fake,,a family standing in a field of tobacco,0,39,,
E:\Project\Fake News Detection\images\fake\5196.jpg,fake,,a man in a suit and tie is holding a small child,0,48,,
E:\Project\Fake News Detection\images\fake\5200.jpg,fake,POL,a group of people,3,17,0.184446663,
E:\Project\Fake News Detection\images\fake\5206.jpg,fake,ETEB,a group of men standing in front of a bunch of balloons,4,55,0.0293037,
E:\Project\Fake News Detection\images\fake\521.jpg,fake,,a man and woman standing in front of a movie poster,0,51,,
E:\Project\Fake News Detection\images\fake\5210.jpg,fake,PARTY JAIE,a man and woman wearing masks in a room,10,39,0.052315172,
E:\Project\Fake News Detection\images\fake\5223.jpg,fake,,a man and woman holding a bangladesh flag,0,41,,
E:\Project\Fake News Detection\images\fake\5232.jpg,fake,,a woman wearing a mask,0,22,,
E:\Project\Fake News Detection\images\fake\5239.jpg,fake,SUIIIEI IET PULIIEEII,a group of men standing next to a bunch of cows,21,47,0.034770377,
E:\Project\Fake News Detection\images\fake\5246.jpg,fake,,a man and a woman standing next to a wall,0,41,,
E:\Project\Fake News Detection\images\fake\5250.jpg,fake,,a woman sitting on the ground,0,29,,
E:\Project\Fake News Detection\images\fake\527.jpg,fake,,a woman sitting at a desk with a computer,0,41,,
E:\Project\Fake News Detection\images\fake\529.jpg,fake,Challenge 2024 @9 Challenge 2024 M Coding,two men sitting at a table with laptops,41,39,-0.026674995,
E:\Project\Fake News Detection\images\fake\531.jpg,fake,UNIVERSITY CLOSED UNTIL FURTHER NOTICE ?,a group of men standing in front of a gate,40,42,0.043703437,
E:\Project\Fake News Detection\images\fake\5344.jpg,fake,ANAC,a group of men standing around a soccer field,4,45,-0.016015826,
E:\Project\Fake News Detection\images\fake\5351.jpg,fake,,a group of people standing in a room,0,36,,
E:\Project\Fake News Detection\images\fake\5355.jpg,fake,RCB cef( unicef,two men playing soccer in a room with a wall painted blue,15,57,0.098575041,
E:\Project\Fake News Detection\images\fake\5375.jpg,fake,রজ,a group of young students sitting at a table,2,44,-0.051211841,
E:\Project\Fake News Detection\images\fake\5414.jpg,fake,83 Aslan Paciflc,two young men holding up medals in a room,16,41,0.05140448,
E:\Project\Fake News Detection\images\fake\5415.jpg,fake,,two men shaking hands,0,21,,
E:\Project\Fake News Detection\images\fake\5436.jpg,fake,,a man and woman sitting at a table,0,34,,
E:\Project\Fake News Detection\images\fake\5438.jpg,fake,,a woman in a black jacket,0,25,,
E:\Project\Fake News Detection\images\fake\5439.jpg,fake,ডিন সুধধক হাবাসিন্ননি ডাভূল দৌঘরর জায বোল সমিক @NNচn s,a man holding a sign with a child,54,33,0.063447766,
E:\Project\Fake News Detection\images\fake\5448.jpg,fake,,a group of people posing for a picture,0,38,,
E:\Project\Fake News Detection\images\fake\5462.jpg,fake,,a group of young people standing in front of a building,0,55,,
E:\Project\Fake News Detection\images\fake\5471.jpg,fake,বেভিম-পকাির তরাব UNIVERSITYTSC TSC পনীর লেরিম লেরি পলার,three men sitting at a table with a book,55,40,0.119088598,
E:\Project\Fake News Detection\images\fake\5482.jpg,fake,<,two men shaking hands in front of a television screen,1,53,0.038642935,
E:\Project\Fake News Detection\images\fake\5492.jpg,fake,HEHEBE,a woman and two children on a bike in a street,6,46,0.064027339,
E:\Project\Fake News Detection\images\fake\552.jpg,fake,(ইর্ড জকির স্যচিলা কাষে ভভলেবণ এদিপ পহার নোববষন,a man standing at a train station with a train in the background,47,64,0.041551087,
E:\Project\Fake News Detection\images\fake\5525.jpg,fake,ELECTION COMMISSION,two people sitting at a table,19,29,0.031792644,
E:\Project\Fake News Detection\images\fake\5527.jpg,fake,,a group of men standing on a road,0,33,,
E:\Project\Fake News Detection\images\fake\553.jpg,fake,,a woman wearing glasses and a blue sweater,0,42,,
E:\Project\Fake News Detection\images\fake\5531.jpg,fake,,a group of people sitting on a bed,0,34,,
E:\Project\Fake News Detection\images\fake\5533.jpg,fake,,a woman and a child sitting in a hospital bed,0,45,,
E:\Project\Fake News Detection\images\fake\5548.jpg,fake,,a man sitting in a chair with a flag behind him,0,47,,
E:\Project\Fake News Detection\images\fake\5553.jpg,fake,,a man standing in front of a building with a lightning,0,54,,
E:\Project\Fake News Detection\images\fake\5555.jpg,fake,MINISTRY OF POSTS AND TELEONMNICATION OF BANGLADESH,a group of people sitting around a table,51,40,0.072041824,
E:\Project\Fake News Detection\images\fake\5568.jpg,fake,অকৌৌ ট মোখারা পোরীব মউব আর প্ত্ররা,a man in a green shirt and glasses speaking into microphones,34,60,0.048875149,
E:\Project\Fake News Detection\images\fake\5576.jpg,fake,,two men standing on a bank of a river,0,37,,
E:\Project\Fake News Detection\images\fake\558.jpg,fake,Karina Kayser Karina Kayser,a woman with long hair and a gray shirt,27,39,0.160895795,
E:\Project\Fake News Detection\images\fake\5595.jpg,fake,ডারাব টন্সর ডারীব টিক্সর UNUAK-BIANC EXPRESSWAY 777 9510,a group of vehicles on a road with smoke coming from the sky,56,60,0.199274361,
E:\Project\Fake News Detection\images\fake\5602.jpg,fake,,two men in hard hats and hard hats are looking at a skull,0,57,,
E:\Project\Fake News Detection\images\fake\5606.jpg,fake,অখার দেইদয় বাকশন জুাটেন মরি দিযার পাতন জেসনাজা বেিভন,two men sitting at a table with microphones,52,43,0.04037432,
E:\Project\Fake News Detection\images\fake\561.jpg,fake,BAFF ANNOUNCES NEW COACH,two people standing behind a podium with flags,24,46,-0.001485171,
E:\Project\Fake News Detection\images\fake\5622.jpg,fake,,a group of people standing in a street,0,38,,
E:\Project\Fake News Detection\images\fake\5623.jpg,fake,আশেনিলেবিযে এথডিত-লরে ণ অবুির পাযাল আ সমালর সাদেনী,a man sitting at a table with a microphone,50,42,0.033234008,
E:\Project\Fake News Detection\images\fake\5632.jpg,fake,,a group of people standing in a street,0,38,,
E:\Project\Fake News Detection\images\fake\564.jpg,fake,৪৫B NGLAUESI MADLNORIG,two men sitting at a table with microphones,22,43,0.074435048,
E:\Project\Fake News Detection\images\fake\5640.jpg,fake,Eid আজারাষলে সাকনোর Eid1,a group of people riding on a street,24,36,0.049947411,
E:\Project\Fake News Detection\images\fake\5652.jpg,fake,ANB CA D G B ECER S TUWW,a boy holding a piece of paper with a sign in front of him,24,58,0.008640536,
E:\Project\Fake News Detection\images\fake\5658.jpg,fake,DNCC DNCC DNCC CIHACORPORAT DHAKA NORTH DHAKA NORTH CITY CORPORATION CITY CORPORA,a man holding a tablet,81,22,-0.046395481,
E:\Project\Fake News Detection\images\fake\5659.jpg,fake,"সবিলকাববির বিশীল্রন সযিলকাববির বিকীল্রন BUREAU OF MANFOWER) EMPLO'MENTD TRAINING BUREAU OF MANFOWIER, EMPLOWENEINID TRAINING অথািব জাথয়িক হিলান অথািব জাপ্রিক চিলান পৌবমািন গোষমািন সাবিটবান আাক সনাট বহিচিব প্রাযানার ভিচিন প্রোযানর ভিঢন ডিযার এজল যাহ লাতিল যিমার এজ ্হ লাতািলা তাঘিলসবির বিজ্জন তাথািক লবির বিজ্ন ভিস্সিব জার্বক চিলানা ভিসিন ভাখতি ডিলানা ভবচঙ ডবাচবান নানী",a group of men sitting at a table,368,33,0.003322139,
E:\Project\Fake News Detection\images\fake\5664.jpg,fake,সযযো আরবোশিরিলি বডিকির SHAHBAGH POLICETHANA সবিখকারানে বিপলা পকিদাহৌ অলোতি সায় এযুল্য কালি অ্যরভায় মেদ্রিপাক্সরিত ভোরা কভানা Cচসচশ,a group of people holding a banner,130,34,0.026521597,
E:\Project\Fake News Detection\images\fake\5667.jpg,fake,SSC Biology Syllabus 2026,two women sitting at a table reading books,25,42,0.182887137,
E:\Project\Fake News Detection\images\fake\567.jpg,fake,,a man in a suit sitting at a table,0,34,,
E:\Project\Fake News Detection\images\fake\5677.jpg,fake,খল স,people walking on the platform,4,30,0.003413245,
E:\Project\Fake News Detection\images\fake\5682.jpg,fake,সবিকয় মুতবার ঈন্মাজউনা বউাথীর প্রম,a group of people walking down a street,34,39,0.067871451,
E:\Project\Fake News Detection\images\fake\5685.jpg,fake,,a woman and a child sitting in a courtroom,0,42,,
E:\Project\Fake News Detection\images\fake\569.jpg,fake,,a man in a suit and tie is speaking into a microphone,0,53,,
E:\Project\Fake News Detection\images\fake\5700.jpg,fake,Titas Gas,two men in hard hats and safety vests are working on a pipe,9,59,0.086005591,
E:\Project\Fake News Detection\images\fake\5714.jpg,fake,INIS LAC CRENE ITFI MEP,a woman holding a flag in front of a crowd,23,42,0.002227519,
E:\Project\Fake News Detection\images\fake\5721.jpg,fake,,a col of three people standing in front of a movie poster,0,57,,
E:\Project\Fake News Detection\images\fake\5733.jpg,fake,ভনািম ওল ভকেমুকভর থিরিকল,two people sitting at a table with microphones,24,46,0.035797574,
E:\Project\Fake News Detection\images\fake\5741.jpg,fake,PIIII BIINDERS,two men in suits and hats stand in a room,14,41,0.137806907,
E:\Project\Fake News Detection\images\fake\5743.jpg,fake,,a group of people on stage singing into microphones,0,51,,
E:\Project\Fake News Detection\images\fake\5745.jpg,fake,,a man with a beard and a leather jacket,0,39,,
E:\Project\Fake News Detection\images\fake\5759.jpg,fake,,a group of people standing in a room,0,36,,
E:\Project\Fake News Detection\images\fake\576.jpg,fake,,a man and woman sitting at a table,0,34,,
E:\Project\Fake News Detection\images\fake\5771.jpg,fake,AEANOI,a woman in a dark suit posing for a picture,6,43,0.104406215,
E:\Project\Fake News Detection\images\fake\5775.jpg,fake,SHIFT,a woman standing in front of a market,5,37,0.024312792,
E:\Project\Fake News Detection\images\fake\5781.jpg,fake,,a group of men in suits and ties standing in a courtroom,0,56,,
E:\Project\Fake News Detection\images\fake\5789.jpg,fake,,a group of men sitting at a table,0,33,,
E:\Project\Fake News Detection\images\fake\579.jpg,fake,FIFA,two men sitting at a table in front of a stadium,4,48,0.270643651,
E:\Project\Fake News Detection\images\fake\5791.jpg,fake,,two men sitting at a table with a large red and green flag,0,58,,
E:\Project\Fake News Detection\images\fake\5792.jpg,fake,BITV,a man in a suit holding a microphone,4,36,0.103608057,
E:\Project\Fake News Detection\images\fake\5794.jpg,fake,,two people sitting at a table with a microphone,0,47,,
E:\Project\Fake News Detection\images\fake\5808.jpg,fake,,two men holding a fr fr fr fr fr fr fr fr fr fr fr fr fr fr fr fr fr fr fr fr fr fr fr fr fr fr fr fr fr fr fr fr fr fr fr fr,0,125,,
E:\Project\Fake News Detection\images\fake\581.jpg,fake,,a man in a suit and tie sitting at a podium,0,43,,
E:\Project\Fake News Detection\images\fake\5826.jpg,fake,,two men holding trophies in front of a crowd,0,44,,
E:\Project\Fake News Detection\images\fake\5834.jpg,fake,,a man holding a bat,0,19,,
E:\Project\Fake News Detection\images\fake\5836.jpg,fake,Sidoi Siidort ! g g ?,a man in a green uniform,21,24,0.073733956,
E:\Project\Fake News Detection\images\fake\5838.jpg,fake,JIIPER ?,two men holding bats,8,20,0.087763637,
E:\Project\Fake News Detection\images\fake\5853.jpg,fake,ORESM ERMESISO,a man in a suit and tie sitting in front of a laptop,14,52,0.047883365,
E:\Project\Fake News Detection\images\fake\5865.jpg,fake,=?,a woman in a blue shirt standing in front of a tennis court,2,59,0.022716742,
E:\Project\Fake News Detection\images\fake\5869.jpg,fake,,a man with a beard and glasses,0,30,,
E:\Project\Fake News Detection\images\fake\5883.jpg,fake,April 12|12 13 15' 13 14|16 14|16 16|21 18 20 23 27 29 25 23|25 28|26 29 30,a man is sitting at a desk with a calendar,75,42,0.095548503,
E:\Project\Fake News Detection\images\fake\5895.jpg,fake,,a girl wearing a mask while reading a book,0,42,,
E:\Project\Fake News Detection\images\fake\5899.jpg,fake,,a man wearing a face mask walks past a bank building,0,52,,
E:\Project\Fake News Detection\images\fake\5903.jpg,fake,,the three men are standing in front of a city at night,0,54,,
E:\Project\Fake News Detection\images\fake\5907.jpg,fake,,a woman is looking at a dragon in a cave,0,40,,
E:\Project\Fake News Detection\images\fake\591.jpg,fake,,a man holding a document with a red dot on it,0,45,,
E:\Project\Fake News Detection\images\fake\5919.jpg,fake,,a group of people standing in front of a large flower,0,53,,
E:\Project\Fake News Detection\images\fake\5923.jpg,fake,,two men sitting at a table with flags behind them,0,49,,
E:\Project\Fake News Detection\images\fake\5927.jpg,fake,,a man in a suit talking to a woman in a suit,0,44,,
E:\Project\Fake News Detection\images\fake\5931.jpg,fake,এযজন এলি মথিলোলার এযভন প্রলি মথিলোলার Recovered Illicit Funds Recovered Illicit Funds অবির ডি অহির পবির ডি অহিব আক্যি ইবলর পবিড়া কবিশর এউিহন্যেপেবাপবি জাধর এখাি বির ভঙেবলি জাখর,a man standing at a podium with a microphone,176,44,-0.035010599,
E:\Project\Fake News Detection\images\fake\5938.jpg,fake,9 2s,a group of students sitting at desks in a classroom,4,51,-0.002190127,
E:\Project\Fake News Detection\images\fake\5942.jpg,fake,"[কলৌ বযিল অলি বেখের কথযেকি, সবিবেতবেরড়িব াকলৌ বযিল বিবলৌ বামিল তবিলা তিববিল, সবিবতিববির ভালে কথের কাবিভনল",a group of people standing in front of a street,105,47,0.099129498,
E:\Project\Fake News Detection\images\fake\5955.jpg,fake,,a person holding a pair of scissors with a rainbow colored tacus,0,64,,
E:\Project\Fake News Detection\images\fake\5962.jpg,fake,,a man and woman sitting at a table in a server room,0,51,,
E:\Project\Fake News Detection\images\fake\5974.jpg,fake,,a woman in a lab coat holding a green liquid bottle,0,51,,
E:\Project\Fake News Detection\images\fake\5982.jpg,fake,,a man looking through a telescope at a space object,0,51,,
E:\Project\Fake News Detection\images\fake\5984.jpg,fake,1,a man in a lab coat holding a large tube,1,40,0.031696826,
E:\Project\Fake News Detection\images\fake\5986.jpg,fake,,two men in suits are holding their hands,0,40,,
E:\Project\Fake News Detection\images\fake\6000.jpg,fake,,a skeleton of a dinosaur,0,24,,
E:\Project\Fake News Detection\images\fake\6012.jpg,fake,,a person holding a fish in front of a microscope,0,48,,
E:\Project\Fake News Detection\images\fake\6016.jpg,fake,IUAIN H_IHN |EVEDIEI ELEukr,two people in lab coats and masks,27,33,-0.006653076,
E:\Project\Fake News Detection\images\fake\6035.jpg,fake,,a man and a woman are looking at a flag,0,39,,
E:\Project\Fake News Detection\images\fake\6042.jpg,fake,,a man and woman are looking at a cell,0,37,,
E:\Project\Fake News Detection\images\fake\6054.jpg,fake,,a man in a tuknota holding a flag,0,33,,
E:\Project\Fake News Detection\images\fake\6062.jpg,fake,,a person in blue gloves is putting a piece of cake,0,50,,
E:\Project\Fake News Detection\images\fake\6064.jpg,fake,,a group of people standing in front of a building,0,49,,
E:\Project\Fake News Detection\images\fake\6066.jpg,fake,২২২ ২২২,a woman holding a pillow with a pattern of cats and dogs,7,56,0.031989895,
E:\Project\Fake News Detection\images\fake\6080.jpg,fake,,a washing machine with clothes and a bunch of laundry items,0,59,,
E:\Project\Fake News Detection\images\fake\6092.jpg,fake,,a woman holding a baby in a baby carrier,0,40,,
E:\Project\Fake News Detection\images\fake\6096.jpg,fake,,a woman wearing a black mask,0,28,,
E:\Project\Fake News Detection\images\fake\6104.jpg,fake,BEV ULRKY MN SOVKI,two men sitting at a table with papers,18,38,-0.014393166,
E:\Project\Fake News Detection\images\fake\6116.jpg,fake,,a group of people standing in front of a banner,0,47,,
E:\Project\Fake News Detection\images\fake\6124.jpg,fake,,a man in a suit sitting at a table with a book,0,46,,
E:\Project\Fake News Detection\images\fake\6126.jpg,fake,ত্রনীরা সাসন ফুিল জোজি খকিল,a man in a suit and tie holding a sign,27,38,0.01676539,
E:\Project\Fake News Detection\images\fake\6128.jpg,fake,"199 199 RBCUIS IICsLItoIn TIPE TIPS 99 159 % % -1% -1% 12""",a man in a green shirt and blue gloves is standing in front of a display of vegetables,58,86,0.088320188,
E:\Project\Fake News Detection\images\fake\6142.jpg,fake,UbKash,a group of students,6,19,0.087847963,
E:\Project\Fake News Detection\images\fake\6154.jpg,fake,BeleIIl,a man and woman sitting at a table,7,34,-0.032872856,
E:\Project\Fake News Detection\images\fake\6158.jpg,fake,==,a man and woman sitting at a table,2,34,-0.077584535,
E:\Project\Fake News Detection\images\fake\6162.jpg,fake,,a man in a suit and tie with a world map in the background,0,58,,
E:\Project\Fake News Detection\images\fake\6164.jpg,fake,BTCL Bangladesh Telecomonications Company Limited g,two people sitting at a table,51,29,0.061276861,
E:\Project\Fake News Detection\images\fake\6165.jpg,fake,Digital Jail System,a woman wearing a red hoodie,19,28,0.042030387,
E:\Project\Fake News Detection\images\fake\6173.jpg,fake,,a person taking a picture of a star,0,35,,
E:\Project\Fake News Detection\images\fake\6202.jpg,fake,,a man looking at a laptop screen in a dark hallway,0,50,,
E:\Project\Fake News Detection\images\fake\6204.jpg,fake,,a person holding a cell phone in their hand,0,43,,
E:\Project\Fake News Detection\images\fake\6206.jpg,fake,,a woman holding a microphone in front of a tv,0,45,,
E:\Project\Fake News Detection\images\fake\6217.jpg,fake,,two women working on computers in a science lab,0,47,,
E:\Project\Fake News Detection\images\fake\622.jpg,fake,SOS Children's Villages সামাজনায়েন পটিনায়িত যেমিতুতানালে জীয়ল জাইয়াবিল উলাব 9,a group of people standing around a microphone,77,46,0.038838401,
E:\Project\Fake News Detection\images\fake\6224.jpg,fake,30 =120 40 60 10 0 20 0 0,two people sitting at a table in the snow,25,41,0.04906629,
E:\Project\Fake News Detection\images\fake\6225.jpg,fake,,a woman wearing a mask and gloves,0,33,,
E:\Project\Fake News Detection\images\fake\6229.jpg,fake,,a woman in a blue scrub suit,0,28,,
E:\Project\Fake News Detection\images\fake\6230.jpg,fake,Apergyder,two women in white coats and masks are working on a bottle of liquid,9,68,0.049799472,
E:\Project\Fake News Detection\images\fake\6234.jpg,fake,TECnO TECnO Pratze Pranze GRANT SRAIT,a man and woman holding a cell and a bike,37,41,0.01184202,
E:\Project\Fake News Detection\images\fake\624.jpg,fake,,a man with a mustache and a beard,0,33,,
E:\Project\Fake News Detection\images\fake\6240.jpg,fake,মারে বদিল:,a man and woman holding a certificate,10,37,0.069031604,
E:\Project\Fake News Detection\images\fake\6243.jpg,fake,,two men sitting at a table with flags behind them,0,49,,
E:\Project\Fake News Detection\images\fake\6246.jpg,fake,,a young boy sitting at a table with a book and a cell,0,53,,
E:\Project\Fake News Detection\images\fake\6250.jpg,fake,,a man and woman in business attire sitting on an airplane,0,57,,
E:\Project\Fake News Detection\images\fake\6270.jpg,fake,"প্রালেদ উেকি ক্ুট বজো অতি জনে, সুউঘট হার ডিলর ২4,500/ত্র হযান GOLD GOi_D GOLD GOLD ২৪lM",a man holding a gold bar in front of a stack of coins,87,53,0.355808973,
E:\Project\Fake News Detection\images\fake\6271.jpg,fake,SAMSUNC @,a man in a suit and tie holding a cell,9,38,0.007820137,
E:\Project\Fake News Detection\images\fake\628.jpg,fake,আর্লের ফূতিয় বকখিনে বকাশির প্ালের যেশির বিশের কমা 0 সাবযিনেক সোেল সাললিমক যোইল,three men sitting at a table with microphones,78,45,0.076477006,
E:\Project\Fake News Detection\images\fake\6287.jpg,fake,CONSTRUCIAN UNIVERSITY OSMAN HADI SMRITI HALL CONGARL DONPENTRY DRUG FREECANIPUS,three men sitting on the ground,80,31,0.014547605,
E:\Project\Fake News Detection\images\fake\6289.jpg,fake,,a man in a suit and tie with a flower,0,37,,
E:\Project\Fake News Detection\images\fake\6300.jpg,fake,,a man in a suit and tie giving a speech,0,39,,
E:\Project\Fake News Detection\images\fake\6305.jpg,fake,,a man wearing a vest and glasses,0,32,,
E:\Project\Fake News Detection\images\fake\6318.jpg,fake,BRITISH CUNCIL,two men shaking hands in front of a british council logo,14,56,0.28044486,
E:\Project\Fake News Detection\images\fake\6323.jpg,fake,,a woman and two children sitting on a couch,0,43,,
E:\Project\Fake News Detection\images\fake\6325.jpg,fake,,a group of men sitting around a table,0,37,,
E:\Project\Fake News Detection\images\fake\6326.jpg,fake,,a woman in a hoodie and two children,0,36,,
E:\Project\Fake News Detection\images\fake\6332.jpg,fake,,a woman in a black suit standing in a church,0,44,,
E:\Project\Fake News Detection\images\fake\6334.jpg,fake,,three women in red blazerss,0,27,,
E:\Project\Fake News Detection\images\fake\6337.jpg,fake,,a woman and a child are standing in a dark alley,0,48,,
E:\Project\Fake News Detection\images\fake\637.jpg,fake,PB BRASIL PRASIL ১৯৭ Itau Itau ttau,a man in a suit and tie,35,23,-0.013592973,
E:\Project\Fake News Detection\images\fake\6370.jpg,fake,TVIK ঢ,congress party leader paw paw paw paw paw paw paw paw paw paw paw paw paw paw paw paw paw paw,6,93,0.119430833,
E:\Project\Fake News Detection\images\fake\6397.jpg,fake,BEEF DISHES HILSA FISHIIDISHES,a couple of people standing in a restaurant,30,43,0.19085376,
E:\Project\Fake News Detection\images\fake\640.jpg,fake,CBF @৩ BR/9I,a man in a green sweatshirt,12,27,0.051732667,
E:\Project\Fake News Detection\images\fake\6408.jpg,fake,{ প্রধিণর সলির বর্জিচার সুডো,a man standing at a podium with a microphone,28,44,0.126187831,
E:\Project\Fake News Detection\images\fake\6440.jpg,fake,,a group of people holding flags and waving,0,42,,
E:\Project\Fake News Detection\images\fake\6442.jpg,fake,,a man and woman sitting at a table,0,34,,
E:\Project\Fake News Detection\images\fake\645.jpg,fake,,a man in a blue shirt,0,21,,
E:\Project\Fake News Detection\images\fake\6461.jpg,fake,8 Ita&,a man in a black shirt is speaking into a microphone,6,52,0.063938014,
E:\Project\Fake News Detection\images\fake\6465.jpg,fake,বান সনানন গীীমন নব নৈব 18:00 19:00 19:00 17:00,two women sitting in front of a television,46,42,-0.047946863,
E:\Project\Fake News Detection\images\fake\6469.jpg,fake,MINISTRY MINISTRY MIN EDUCATIC EDUCATION [11]0 NISTRY MINISTRY PANIVVMINISTF TIVN TF ATION EDUCATION KATUA HAICIO HDICICIA EDUCATION NEDURI ; ; ; 4,a man and woman standing behind a podium,147,40,0.120192908,
E:\Project\Fake News Detection\images\fake\6471.jpg,fake,NYI,two men in suits and ties are talking to reporters,3,50,0.057369001,
E:\Project\Fake News Detection\images\fake\6479.jpg,fake,,two women in lab coats sitting at a table,0,41,,
E:\Project\Fake News Detection\images\fake\6480.jpg,fake,,a group of people standing in front of a flag,0,45,,
E:\Project\Fake News Detection\images\fake\6489.jpg,fake,,two men sitting at a table with a large flag behind them,0,56,,
E:\Project\Fake News Detection\images\fake\649.jpg,fake,16 16,two soccer players standing on a field,5,38,0.039667621,
E:\Project\Fake News Detection\images\fake\6493.jpg,fake,; ৪,a man and woman standing next to each other people,3,50,0.022864489,
E:\Project\Fake News Detection\images\fake\6496.jpg,fake,,a woman in a black suit standing in a theatre,0,45,,
E:\Project\Fake News Detection\images\fake\6497.jpg,fake,,a large screen with a picture of a city,0,39,,
E:\Project\Fake News Detection\images\fake\6510.jpg,fake,,a man in a hospital room with a monitor,0,39,,
E:\Project\Fake News Detection\images\fake\6514.jpg,fake,,a man in a blue vest,0,20,,
E:\Project\Fake News Detection\images\fake\6516.jpg,fake,মটানো মাহ চিত g] NBI[ আরারীপবার ছিরাত জিবাির দিরে সিত প্রান মনী তিরাসত বিরভ বাবেতে বারে মিরকা তন দোরা ববানন বাবিড়মি পউলেরব নিভত,a group of people holding up posters and signs,127,46,0.034911074,
